"An error occurred on the server. Please try to place the order again.","Ett fel uppstod på servern. Försök att lägga beställningen igen.",module,Magento_Authorizenet
"Credit Card: xxxx-%1","Kreditkort: xxxx-%1",module,Magento_Authorizenet
"amount %1","belopp %1",module,Magento_Authorizenet
failed.,misslyckades.,module,Magento_Authorizenet
successful.,lyckades.,module,Magento_Authorizenet
"Authorize.Net Transaction ID %1.","Authorize.Net transaktions-ID %1.",module,Magento_Authorizenet
authorize,auktorisera,module,Magento_Authorizenet
"authorize and capture","auktorisera och fånga",module,Magento_Authorizenet
capture,fånga,module,Magento_Authorizenet
refund,återbetalning,module,Magento_Authorizenet
void,makulera,module,Magento_Authorizenet
"Gateway error: %1","Gateway fel: %1",module,Magento_Authorizenet
"Something went wrong in the payment gateway.","Något gick fel i betalningsgateway.",module,Magento_Authorizenet
"Invalid amount for capture.","Kan inte ta betalt, ogiltigt belopp.",module,Magento_Authorizenet
"Payment capturing error.",Betalningsfel,module,Magento_Authorizenet
"Invalid transaction ID.","Ogiltigt transaktions-ID.",module,Magento_Authorizenet
"Payment voiding error.",Betalningsfel,module,Magento_Authorizenet
"Invalid amount for refund.","Ogiltigt belopp för återbetalning.",module,Magento_Authorizenet
"Payment refunding error.",Återbetalningsfel,module,Magento_Authorizenet
"The transaction was declined because the response hash validation failed.","Transaktionen nekades eftersom svar hash-verifieringen misslyckades.",module,Magento_Authorizenet
"This payment didn't work out because we can't find this order.","Betalningen kunde inte utföras eftersom vi inte kan hitta ordern.",module,Magento_Authorizenet
"There was a payment authorization error.","En betalning auktorisering fel uppstod.",module,Magento_Authorizenet
"Please enter a transaction ID to authorize this payment.","Ange en transaktions-ID för att godkänna betalningen.",module,Magento_Authorizenet
"Something went wrong: the paid amount doesn't match the order amount. Please correct this and try again.","Något gick fel: det betalade beloppet inte matchar orderbeloppet. Vänligen rätta till detta och försök igen.",module,Magento_Authorizenet
"Transaction %1 has been approved. Amount %2. Transaction status is ""%3""","Transaktion %1 har godkänts. Belopp %2. Status är ""%3""",module,Magento_Authorizenet
"Transaction %1 has been voided/declined. Transaction status is ""%2"". Amount %3.","Transaktion %1 varit annullerad/minskade. Transaktionsstatusen är ""%2"". Belopp %3.",module,Magento_Authorizenet
"Authorize Only","Tillåta endast",module,Magento_Authorizenet
"Authorize and Capture","auktorisera och fånga",module,Magento_Authorizenet
"Unable to get transaction details. Try again later.","Det går inte att få information om transaktionen. Försök igen senare.",module,Magento_Authorizenet
"Electronic payments save the trees.","Elektroniska betalningar sparar på skogen.",module,Magento_Authorizenet
"Credit Card Type",Kreditkortstyp,module,Magento_Authorizenet
"Please Select","Vänligen välj",module,Magento_Authorizenet
"Credit Card Number",Kreditkortsnummer,module,Magento_Authorizenet
"Expiration Date",Utgångsdatum,module,Magento_Authorizenet
"Card Verification Number","Verifikationsnummer för kort",module,Magento_Authorizenet
"Fraud Detection ","Bedrägerikontroll ",module,Magento_Authorizenet
"FDS Filter Action","FDS filteråtgärd",module,Magento_Authorizenet
"AVS Response","AVS svar",module,Magento_Authorizenet
"Card Code Response","Kort kod svar",module,Magento_Authorizenet
"CAVV Response","CAVV svar",module,Magento_Authorizenet
"Fraud Filters","Bedrägeri filter",module,Magento_Authorizenet
"Invalid Form Key. Please refresh the page.","Ogiltig Form nyckel. Vänligen uppdatera sidan.",module,Magento_Backend
"You entered an invalid Secret Key. Please refresh the page.","Du har angett en ogiltig hemlig nyckel. Vänligen uppdatera sidan.",module,Magento_Backend
"Cache Storage Management","Cache-lagrings hantering",module,Magento_Backend
"Flush Magento Cache","Töm magento cachen",module,Magento_Backend
"The cache storage may contain additional data. Are you sure that you want to flush it?","Cache-lagringen kan innehålla ytterligare uppgifter. Är du säker på att du vill tömma den?",module,Magento_Backend
"Flush Cache Storage","Tömma Cache-lagring",module,Magento_Backend
Invalidated,Ogiltig,module,Magento_Backend
Orders,Beställningar,module,Magento_Backend
Amounts,Belopp,module,Magento_Backend
Bestsellers,Bästsäljare,module,Magento_Backend
"Most Viewed Products","Mest visade produkter",module,Magento_Backend
"New Customers","Nya kunder",module,Magento_Backend
Customers,Kunder,module,Magento_Backend
Customer,Kunder,module,Magento_Backend
Guest,Gäst,module,Magento_Backend
Items,Artiklar,module,Magento_Backend
Total,Summa,module,Magento_Backend
"Lifetime Sales","Livstids försäljning",module,Magento_Backend
"Average Order","Medelvärdet för en Order",module,Magento_Backend
Average,Genomsnitt,module,Magento_Backend
Product,Produkt,module,Magento_Backend
Price,Pris,module,Magento_Backend
Quantity,Antal,module,Magento_Backend
Views,Visningar,module,Magento_Backend
Revenue,Intäkter,module,Magento_Backend
Tax,Skatt,module,Magento_Backend
Shipping,Frakt,module,Magento_Backend
"Images (.gif, .jpg, .png)","Bilder (.gif, .jpg, .png)",module,Magento_Backend
"All Files","Alla filer",module,Magento_Backend
"Reset to Default","Återställ till standardinställningar",module,Magento_Backend
"All Store Views","Alla store views",module,Magento_Backend
"What is this?","Vad är det här?",module,Magento_Backend
"Save Account","Spara konto",module,Magento_Backend
"My Account",Konto,module,Magento_Backend
"Account Information",Kontoinformation,module,Magento_Backend
"User Name",Användarnamn,module,Magento_Backend
"First Name",Förnamn,module,Magento_Backend
"Last Name",Efernamn,module,Magento_Backend
Email,Epost,module,Magento_Backend
"User Email","Användar E-post",module,Magento_Backend
"New Password","Nytt lösenord",module,Magento_Backend
"Password Confirmation","Lösenords bekräftelse",module,Magento_Backend
"Interface Locale","Gränssnitts språk",module,Magento_Backend
"Current User Identity Verification","Identitetsverifiering för nuvarande användare",module,Magento_Backend
"Your Password","Ditt lösenord",module,Magento_Backend
"Save Cache Settings","Spara Cache-inställningar",module,Magento_Backend
"Catalog Rewrites","Katalog överskrivningar",module,Magento_Backend
Refresh,"Ladda om",module,Magento_Backend
"Images Cache","Bild cache",module,Magento_Backend
Clear,Töm,module,Magento_Backend
"Search Index",Söknindex,module,Magento_Backend
Rebuild,Återskapa,module,Magento_Backend
"Inventory Stock Status",Lagerstatus,module,Magento_Backend
"Rebuild Catalog Index","Återskapa indexet Katalogfält",module,Magento_Backend
"Rebuild Flat Catalog Category","Återskapa Flat katalog katagorin",module,Magento_Backend
"Rebuild Flat Catalog Product","Återskapa Flat katalog produkterna",module,Magento_Backend
"Cache Control","Cache kontroll",module,Magento_Backend
"All Cache","All cache",module,Magento_Backend
"No change","Ingen förändring",module,Magento_Backend
Disable,Inaktivera,module,Magento_Backend
Enable,Aktivera,module,Magento_Backend
"Add Design Change","Lägg till designförändring",module,Magento_Backend
Back,Tillbaka,module,Magento_Backend
Delete,"Ta bort",module,Magento_Backend
"Are you sure?","Är du säker?",module,Magento_Backend
Save,Spara,module,Magento_Backend
"Edit Design Change","Redigera designändring",module,Magento_Backend
"New Store Design Change","Ny butiks design ändring",module,Magento_Backend
"General Settings","Generella inställningar",module,Magento_Backend
Store,Butik,module,Magento_Backend
"-- Please Select --","--Vänligen välj--",module,Magento_Backend
"Custom Design","Anpassad Design",module,Magento_Backend
"Date From","Datum från",module,Magento_Backend
"Date To","Datum till",module,Magento_Backend
"Design Change",Designändring,module,Magento_Backend
General,Allmänt,module,Magento_Backend
Cancel,Avbryt,module,Magento_Backend
"Delete %1 '%2'","Ta bort %1 '%2'",module,Magento_Backend
"Delete %1","Ta bort %1",module,Magento_Backend
"Block Information","Block information",module,Magento_Backend
"Backup Options","Alternativ för säkerhetskopiering",module,Magento_Backend
No,Nej,module,Magento_Backend
Yes,Ja,module,Magento_Backend
"Create DB Backup","Skapa DB Backup",module,Magento_Backend
"Delete Store","Ta bort butik",module,Magento_Backend
"Delete Web Site","Ta bort webbplats",module,Magento_Backend
"Save Web Site","Spara webbplats",module,Magento_Backend
"Save Store","Spara butik",module,Magento_Backend
"Save Store View","Spara butiksvy",module,Magento_Backend
"Delete Store View","Tag bort butiksvy",module,Magento_Backend
"Edit Web Site","Redigera webbplats",module,Magento_Backend
"New Web Site","Ny webbplats",module,Magento_Backend
"Edit Store","Redigera butik",module,Magento_Backend
"New Store","Ny butik",module,Magento_Backend
"Edit Store View","Redigera butiksvy",module,Magento_Backend
"New Store View","Ny butiksvy",module,Magento_Backend
"Store Information","Butiks information",module,Magento_Backend
"Web Site",Webbplats,module,Magento_Backend
Name,Namn,module,Magento_Backend
Code,Kod,module,Magento_Backend
"Root Category",Rotkategori,module,Magento_Backend
"Default Store View","Standard butiks vy",module,Magento_Backend
"Store View Information","Butiksvys information",module,Magento_Backend
Disabled,Avaktiverad,module,Magento_Backend
Enabled,Aktiverad,module,Magento_Backend
"Sort Order",Sorteringsordning,module,Magento_Backend
"Web Site Information",Webbplatsinformation,module,Magento_Backend
"Default Store",Standardarkivet,module,Magento_Backend
"Set as Default","Ange som standard",module,Magento_Backend
Stores,Butiker,module,Magento_Backend
"Create Website","Skapa hemsida",module,Magento_Backend
"Create Store","Skapa butik",module,Magento_Backend
"Create Store View","Skapa butiks vy",module,Magento_Backend
Home,Hem,module,Magento_Backend
Reset,Återställ,module,Magento_Backend
"Are you sure you want to do this?","Är du säker på att du vill göra detta?",module,Magento_Backend
"Add New Image","Lägg till ny bild",module,Magento_Backend
"Export block for grid %1 is not defined","Exportera block för rutnät %1 inte definierat",module,Magento_Backend
"Reset Filter","Återställ Filter",module,Magento_Backend
Search,Sök,module,Magento_Backend
Any,Valfri,module,Magento_Backend
"All Countries","Alla länder",module,Magento_Backend
From,Från,module,Magento_Backend
To,Till,module,Magento_Backend
"Date selector",Datumväljaren,module,Magento_Backend
"[ deleted ]",Borttagen,module,Magento_Backend
"Select All","Välj alla",module,Magento_Backend
" [deleted]"," [Borttagen]",module,Magento_Backend
"We couldn't find any records.","Vi kunde inte hitta några poster.",module,Magento_Backend
"Add New","Lägg till ny",module,Magento_Backend
"Invalid export type supplied for grid export block","Ogiltig exporttyp levereras för rutnät export block",module,Magento_Backend
"Please correct the column format and try again.","Vänligen korrigera Kolumnformatet och försök igen.",module,Magento_Backend
"Please select items.","Vänligen välj objekt.",module,Magento_Backend
Submit,Skicka,module,Magento_Backend
"Unknown block type","Okänd blocktyp",module,Magento_Backend
"Please correct the tab configuration and try again. Tab Id should be not empty","Vänligen korrigera Flikkonfiguration och försök igen. Flik-Id får inte vara tom",module,Magento_Backend
"Please correct the tab configuration and try again.","Vänligen korrigera Flikkonfiguration och försök igen.",module,Magento_Backend
"You have logged out.","Du har loggat ut.",module,Magento_Backend
"The image cache was cleaned.","Bild cachen har rensats bort.",module,Magento_Backend
"An error occurred while clearing the image cache.","Ett fel uppstod när cachen rensades.",module,Magento_Backend
"The JavaScript/CSS cache has been cleaned.","JavaScript/CSS cachen har rensats.",module,Magento_Backend
"An error occurred while clearing the JavaScript/CSS cache.","Ett fel uppstod när du rensade cacheminnet för JavaScript/CSS.",module,Magento_Backend
"The static files cache has been cleaned.","Statiska filer cachen har rensats.",module,Magento_Backend
"You flushed the cache storage.","Du har tömt cache-lagringen.",module,Magento_Backend
"The Magento cache storage has been flushed.","Magento cache lagringen har rensats.",module,Magento_Backend
"Cache Management","Cache lagringen",module,Magento_Backend
"You can't change status of cache type(s) in production mode","Du kan inte ändra status för cache typ(er) i produktionsläge",module,Magento_Backend
"%1 cache type(s) disabled.","%1 cache typ(er) inaktiverad.",module,Magento_Backend
"An error occurred while disabling cache.","Ett fel uppstod när cachen inaktiverades.",module,Magento_Backend
"%1 cache type(s) enabled.","%1 cache typ(er) aktiverad.",module,Magento_Backend
"An error occurred while enabling cache.","Ett fel uppstod när cachen inaktiverades.",module,Magento_Backend
"%1 cache type(s) refreshed.","%1 cache typ(er) uppdaterad.",module,Magento_Backend
"An error occurred while refreshing cache.","Ett fel uppstod medans cachen laddades om.",module,Magento_Backend
Dashboard,Översikt,module,Magento_Backend
"We updated lifetime statistic.","Vi uppdaterade livstids statistiken.",module,Magento_Backend
"invalid request","ogiltig begäran",module,Magento_Backend
"see error log for details","se loggen för Detaljer",module,Magento_Backend
"Service unavailable: %1","Tjänsten är inte tillgänglig: %1",module,Magento_Backend
"Access Denied.","Nekad åtkomst.",module,Magento_Backend
"You need more permissions to do this.","Behöver du fler behörigheter att göra detta.",module,Magento_Backend
"No search modules were registered","Ingen Sök-moduler registrerades",module,Magento_Backend
"Please make sure that all global admin search modules are installed and activated.","Kontrollera att alla globala admin Sök moduler är installerat och aktiverat.",module,Magento_Backend
"You saved the account.","Du har sparat kontot.",module,Magento_Backend
"An error occurred while saving account.","Ett fel uppstod när kontot sparades.",module,Magento_Backend
"You deleted the design change.","Du bort design förändringen.",module,Magento_Backend
"You can't delete the design change.","Du kan inte radera designändringen.",module,Magento_Backend
"Edit Store Design Change","Redigera Store Design förändringen",module,Magento_Backend
"You saved the design change.","Du har sparat design ändringen.",module,Magento_Backend
"Manage Stores","Hantera butiker",module,Magento_Backend
"The database was backed up.","Databasen säkerhetskopierades.",module,Magento_Backend
"Deleting a %1 will not delete the information associated with the %1 (e.g. categories, products, etc.), but the %1 will not be able to be restored. It is suggested that you create a database backup before deleting the %1.","En %1 kommer inte tar bort information i samband med %1 (t.ex. kategorier, produkter, etc.), men %1 kommer inte att kunna återställas. Det föreslås att du skapar en säkerhetskopia av databasen innan du tar bort %1.",module,Magento_Backend
"Something went wrong. Please try again.","Något gick fel. Vänligen försök igen.",module,Magento_Backend
"This store cannot be deleted.","Denna butik kan inte raderas.",module,Magento_Backend
"You deleted the store.","Du bort butiken.",module,Magento_Backend
"Unable to delete the store. Please try again later.","Det går inte att ta bort butiken. Försök igen senare.",module,Magento_Backend
"This store view cannot be deleted.","Denna butik Visa kan inte raderas.",module,Magento_Backend
"Store View",Butiksvy,module,Magento_Backend
"You deleted the store view.","Du bort vyn store.",module,Magento_Backend
"Unable to delete the store view. Please try again later.","Det går inte att ta bort butiksvyn . Försök igen senare.",module,Magento_Backend
"This website cannot be deleted.","Denna webbplats kan inte raderas.",module,Magento_Backend
"You deleted the website.","Du bort webbplatsen.",module,Magento_Backend
"Unable to delete the website. Please try again later.","Det gick Inte att ta bort webbplatsen. Försök igen senare.",module,Magento_Backend
"The website does not exist.","Webbplatsen finns inte.",module,Magento_Backend
"Before modifying the website code please make sure it is not used in index.php.","Kontrollera att den inte används i index.php innan du ändrar kodexen webbplats.",module,Magento_Backend
"The store does not exist","Butiken finns inte",module,Magento_Backend
"Store view doesn't exist","Butiksvyn finns inte",module,Magento_Backend
"Before modifying the store view code please make sure it is not used in index.php.","Före du ändrar butiksvyn, vänligen kontrollera att den inte används i index.php.",module,Magento_Backend
"New ","Ny ",module,Magento_Backend
"All Stores","Alla butiker",module,Magento_Backend
"You saved the website.","Du har sparat hemsidan.",module,Magento_Backend
"The default store cannot be disabled","Standardarkivet kan inte inaktiveras",module,Magento_Backend
"You saved the store view.","Du sparade vyn store.",module,Magento_Backend
"An inactive store view cannot be saved as default store view","En inaktiv butiksvy kan inte sparas som standard butiksvy",module,Magento_Backend
"You saved the store.","Du har sparat butiken.",module,Magento_Backend
"Something went wrong while saving. Please review the error log.","Något gick fel när du sparade. Vänligen Granska felloggen.",module,Magento_Backend
"Last 24 Hours","Senaste 24 timmarna",module,Magento_Backend
"Last 7 Days","Senaste 7 dagarna",module,Magento_Backend
"Current Month","Aktuell månad",module,Magento_Backend
"Authentication storage is incorrect.","Autentisering lagring är felaktiga.",module,Magento_Backend
"You did not sign in correctly or your account is temporarily disabled.","Du logga inte in korrekt eller ditt konto har inaktiveras tillfälligt.",module,Magento_Backend
"Authentication error occurred.","Ett autentiseringsfel uppstod.",module,Magento_Backend
"Admin session lifetime must be less than or equal to 31536000 seconds (one year)","Admin måste session livstiden vara mindre än eller lika med 31536000 sekunder (ett år)",module,Magento_Backend
"Admin session lifetime must be greater than or equal to 60 seconds","Admin sessionens livstid måste vara större än eller lika med 60 sekunder",module,Magento_Backend
"Order #%1","Beställ #%1",module,Magento_Backend
"Sorry, you need permissions to view this content.","Tyvärr, du behöver rättigheter för att visa detta innehåll.",module,Magento_Backend
"Next steps","Nästa steg",module,Magento_Backend
"If you think this is an error, try signing out and signing in again.","Om du tror att detta är ett fel, prova att logga ut och logga in igen.",module,Magento_Backend
"Contact a system administrator or store owner to gain permissions.","Kontakta en systemadministratör eller butiksägaren för att få behörighet.",module,Magento_Backend
"previous page","föregående sida",module,Magento_Backend
"Welcome, please sign in","Välkommen, vänligen logga in",module,Magento_Backend
Username,Användarnamn,module,Magento_Backend
"user name",användarnamn,module,Magento_Backend
Password,Lösenord,module,Magento_Backend
password,lösenord,module,Magento_Backend
"Sign in","Logga in",module,Magento_Backend
"Select Range:","Välj intervall:",module,Magento_Backend
"No Data Found","Inga Data hittades",module,Magento_Backend
"Chart is disabled. To enable the chart, click <a href=""%1"">here</a>.","Diagrammet är inaktiverad. För att aktivera diagrammet, klicka <a href=""%1""> här</a>.",module,Magento_Backend
"Last Orders","Senaste ordrarna",module,Magento_Backend
"Last Search Terms","Senaste söktermererna",module,Magento_Backend
"Top Search Terms","Topp söktermerna",module,Magento_Backend
"There are no search keywords.","Det finns inga sökord.",module,Magento_Backend
"View Statistics For:","Visa statistik för:",module,Magento_Backend
"All Websites","Alla webbplatser",module,Magento_Backend
"Reload Data","Ladda om Data",module,Magento_Backend
"Browse Files...","Bläddra bland filer...",module,Magento_Backend
"Copyright &copy; %1 Magento Commerce Inc. All rights reserved.","Copyright © %1 Magento Commerce Inc. Alla rättigheter är reserverade.",module,Magento_Backend
"Account Setting",Kontoinställningar,module,Magento_Backend
"Customer View",Kundvy,module,Magento_Backend
"Sign Out","Logga ut",module,Magento_Backend
"About the calendar","Om kalendern",module,Magento_Backend
Close,Stäng,module,Magento_Backend
"Go Today","Gå till Idag",module,Magento_Backend
Previous,Föregående,module,Magento_Backend
Next,Nästa,module,Magento_Backend
Time,Tid,module,Magento_Backend
Hour,Timme,module,Magento_Backend
Minute,Minut,module,Magento_Backend
"JavaScript may be disabled in your browser.","JavaScript kan vara inaktiverat i din webbläsare.",module,Magento_Backend
"To use this website you must first enable JavaScript in your browser.","För att använda denna webbplats måste du först aktivera JavaScript i din webbläsare.",module,Magento_Backend
"This is only a demo store. You can browse and place orders, but nothing will be processed.","Detta är bara en demo-butik. Du kan bläddra och placera order, men ingenting kommer att behandlas.",module,Magento_Backend
"Report an Issue","Rapportera ett problem",module,Magento_Backend
"Store View:",Butiksvy:,module,Magento_Backend
"Stores Configuration","Butiks konfiguration",module,Magento_Backend
"Additional Cache Management","Ytterligare cache hantering",module,Magento_Backend
"Flush Catalog Images Cache","Töm katalogsbilder cachen",module,Magento_Backend
"Pregenerated product images files","För-genererade produkt bild filer",module,Magento_Backend
"Flush JavaScript/CSS Cache","Töm javascript/css cachen",module,Magento_Backend
"Themes JavaScript and CSS files combined to one file","Teman Javascript och CSS filer kombinerade till en fil",module,Magento_Backend
"Flush Static Files Cache","Töm statiska filer cachen",module,Magento_Backend
"Preprocessed view files and static files","Förbehandlade vy-filer och statiska filer",module,Magento_Backend
Catalog,Katalog,module,Magento_Backend
"No records found.","Inga poster funna.",module,Magento_Backend
Images,Bilder,module,Magento_Backend
"Big Image","Stor bild",module,Magento_Backend
Thumbnail,Miniatyrbild,module,Magento_Backend
"Additional Settings","Ytterligare inställningar",module,Magento_Backend
"records found","hittade poster",module,Magento_Backend
selected,utvalda,module,Magento_Backend
"per page","per sida",module,Magento_Backend
"Previous page","Föregående sida",module,Magento_Backend
"of %1","av %1",module,Magento_Backend
"Next page","Nästa sida",module,Magento_Backend
"Export to:","Exportera till:",module,Magento_Backend
Actions,Åtgärder,module,Magento_Backend
"Mass Actions",Massåtgärd,module,Magento_Backend
"Unselect All","Avmarkera alla",module,Magento_Backend
"Select Visible","Markera synliga",module,Magento_Backend
"Unselect Visible","Avmarkera synliga",module,Magento_Backend
"Changes have been made to this section that have not been saved.","Ändringar som har gjorts till detta avsnitt som inte har sparats.",module,Magento_Backend
"This tab contains invalid data. Please resolve this before saving.","Denna flik innehåller ogiltiga data. Vänligen åtgärda detta innan du sparar.",module,Magento_Backend
"The information in this tab has been changed.","Informationen i den här fliken har ändrats.",module,Magento_Backend
Loading...,Laddar...,module,Magento_Backend
"System Backup","Säkerhetskopia av systemet",module,Magento_Backup
"Database and Media Backup","Databas och Media Backup",module,Magento_Backup
"Database Backup","Säkerhetskopiering av databasen",module,Magento_Backup
"The archive can be uncompressed with <a href=""%1"">%2</a> on Windows systems.","Arkivet kan vara komprimerade med <a href=""%1"">%2</a> på Windows-system.",module,Magento_Backup
"You need more permissions to activate maintenance mode right now.","Behöver du fler behörigheter att aktivera underhållsläge just nu.",module,Magento_Backup
"To create the backup, please deselect ""Put store into maintenance mode"" or update your permissions.","Skapa säkerhetskopian, vänligen avmarkera ""Sätt store i underhållsläge"" eller uppdatera dina behörigheter.",module,Magento_Backup
